grad,opstina,kvart,kvadratura,broj_soba,spratnost,stanje,grejanje,cena,lift,podrum,terasa
Nis,Gradske lokacije,Medijana,108.0,3.5 soba,1. sprat,,Etažno grejanje,205000.0,,,
Nis,Gradske lokacije,Medijana,67.0,2.5 soba,11/12 spratova,,Centralno grejanje,89000.0,Ne,,
Nis,Gradske lokacije,Palilula,60.0,2.5 soba,4/5 spratova,,Centralno grejanje,88500.0,,,
Nis,Gradske lokacije,Medijana,91.0,3.5 soba,1/6 spratova,Renovirano,Centralno grejanje,159000.0,,,
Nis,Gradske lokacije,Medijana,62.0,2.5 soba,5/6 spratova,,Centralno grejanje,105000.0,Da,,Da
Nis,Gradske lokacije,Pantelej,59.0,3 sobe,3/6 spratova,,Etažno grejanje,100460.0,,,Da
Nis,Gradske lokacije,Pantelej,65.0,3 sobe,3/6 spratova,,Etažno grejanje,111730.0,,,Da
Nis,Gradske lokacije,Pantelej,44.0,2 sobe,1/6 spratova,,Etažno grejanje,74900.0,,,Da
Nis,Gradske lokacije,Medijana,68.0,2.5 soba,3/4 sprata,,Centralno grejanje,88000.0,,,Da
Nis,Gradske lokacije,Medijana,75.0,3 sobe,4/6 spratova,,Centralno grejanje,130000.0,,,
Nis,Gradske lokacije,Palilula,85.0,3 sobe,5/10 spratova,,Centralno grejanje,118000.0,,,
Nis,Gradske lokacije,Pantelej,95.0,3 sobe,2/4 sprata,,Podno grejanje,147250.0,Da,,Da
Nis,Gradske lokacije,Pantelej,75.0,3 sobe,1/4 sprata,,Podno grejanje,123750.0,Da,,Da
Nis,Gradske lokacije,Pantelej,74.0,2 sobe,1/4 sprata,,Podno grejanje,114700.0,Da,,Da
Nis,Gradske lokacije,Palilula,83.0,3 sobe,3/10 spratova,,Centralno grejanje,130000.0,,,Da
Nis,Gradske lokacije,Medijana,60.0,2.5 soba,4/7 spratova,,Centralno grejanje,110000.0,,,Da
Nis,Gradske lokacije,Pantelej,75.0,1.5 soba,1/4 sprata,,,105000.0,,,
Nis,Gradske lokacije,Pantelej,46.0,1.5 soba,1/6 spratova,,,73600.0,,,
Nis,Gradske lokacije,Medijana,33.0,Garsonjera,10/10 spratova,Renovirano,Grejanje na struju,56000.0,,,
Nis,Gradske lokacije,Medijana,47.0,1.5 soba,2. sprat,,Grejanje na struju,70000.0,,,
Nis,Gradske lokacije,Medijana,47.0,1.5 soba,4/6 spratova,,Centralno grejanje,83000.0,,,Da
Nis,Gradske lokacije,Medijana,54.0,2 sobe,7. sprat,,Centralno grejanje,87640.0,,,Da
Nis,Gradske lokacije,Medijana,81.0,3 sobe,4/5 spratova,,Etažno grejanje,155640.0,,,Da
Nis,Gradske lokacije,Medijana,77.0,3 sobe,4/5 spratova,,Etažno grejanje,148230.0,,,Da
Nis,Gradske lokacije,Medijana,58.0,2 sobe,2/4 sprata,,Centralno grejanje,141200.0,,,Da
Nis,Gradske lokacije,Pantelej,84.0,3.5 soba,1. sprat,,Etažno grejanje,143140.0,Da,,Da
Nis,Gradske lokacije,Medijana,43.0,1.5 soba,Prizemlje,,Etažno grejanje,71350.0,Da,,Da
Nis,Gradske lokacije,Pantelej,55.0,3 sobe,2/6 spratova,,Etažno grejanje,94400.0,,,Da
Nis,Gradske lokacije,Pantelej,69.0,3 sobe,2/6 spratova,,Etažno grejanje,118150.0,,,Da
Nis,Gradske lokacije,Pantelej,59.0,3 sobe,1/6 spratova,,Etažno grejanje,100460.0,,,Da
Nis,Gradske lokacije,Pantelej,64.0,3 sobe,1/6 spratova,,Etažno grejanje,108900.0,,,Da
Nis,Gradske lokacije,Medijana,63.0,2.5 soba,5/7 spratova,,Etažno grejanje,129500.0,,,Da
Nis,Gradske lokacije,Medijana,64.0,2.5 soba,3/8 spratova,,,110000.0,,,
Nis,Gradske lokacije,Medijana,72.0,3 sobe,3/7 spratova,Renovirano,Grejanje na struju,121800.0,Da,,Da
Nis,Gradske lokacije,Palilula,54.0,2 sobe,1/1 sprat,,Grejanje na struju,63000.0,,,Da
Nis,Gradske lokacije,Pantelej,54.0,2.5 soba,5/6 spratova,,Grejanje na struju,90000.0,,,Da
Nis,Gradske lokacije,Medijana,79.0,3 sobe,8. sprat,Renovirano,Centralno grejanje,163000.0,Da,,Da
Nis,Gradske lokacije,Pantelej,60.0,2.5 soba,1/2 sprata,,Etažno grejanje,99000.0,,,Da
Nis,Gradske lokacije,Medijana,63.0,2.5 soba,2/4 sprata,,Etažno grejanje,103300.0,,,Da
Nis,Gradske lokacije,Medijana,91.0,3.5 soba,1. sprat,,Centralno grejanje,159000.0,,,Da
Nis,Gradske lokacije,Palilula,34.0,1.5 soba,2/5 spratova,,Grejanje na struju,56100.0,,,Da
Nis,Gradske lokacije,Medijana,82.0,3 sobe,9/10 spratova,,Centralno grejanje,119000.0,,,
Nis,Gradske lokacije,Pantelej,93.0,3 sobe,2/3 sprata,Renovirano,Grejanje na struju,133500.0,,,Da
Nis,Gradske lokacije,Medijana,50.0,1.5 soba,1/5 spratova,,Etažno grejanje,94000.0,,,Da
Nis,Gradske lokacije,Medijana,64.0,2.5 soba,3/6 spratova,,Etažno grejanje,128500.0,Da,,Da
Nis,Gradske lokacije,Medijana,46.0,1.5 soba,Visoko prizemlje/5 spratova,Renovirano,Podno grejanje,88200.0,,,
Nis,Gradske lokacije,Medijana,77.0,3 sobe,3/5 spratova,,Centralno grejanje,125500.0,,,
Nis,Gradske lokacije,Medijana,92.0,4 sobe,2/6 spratova,,Centralno grejanje,159000.0,Da,,Da
Nis,Gradske lokacije,Pantelej,80.0,3.5 soba,2. sprat,,Etažno grejanje,120900.0,Da,,Da
Nis,Gradske lokacije,Pantelej,84.0,3.5 soba,2/7 spratova,,,130570.0,,,Da
Nis,Gradske lokacije,Pantelej,93.0,4 sobe,4/7 spratova,,,144550.0,,,Da
Nis,Gradske lokacije,Palilula,60.0,2.5 soba,2. sprat,,,81000.0,,,Da
Nis,Gradske lokacije,Medijana,26.0,Garsonjera,4/4 sprata,,Grejanje na struju,51000.0,,,Da
Nis,Okolne lokacije,Čamurlija,63.0,2.5 soba,4/5 spratova,,Centralno grejanje,75000.0,,,Da
Nis,Gradske lokacije,Palilula,97.0,3 sobe,2/3 sprata,,Grejanje na struju,125000.0,,,
Nis,Gradske lokacije,Medijana,126.0,5 soba,7/7 spratova,,Etažno grejanje,165000.0,,,
Nis,Gradske lokacije,Medijana,52.0,1.5 soba,1/4 sprata,,Etažno grejanje,127219.0,,,Da
Nis,Gradske lokacije,Medijana,68.0,2.5 soba,2/4 sprata,,Etažno grejanje,166641.0,,,Da
Nis,Gradske lokacije,Pantelej,84.0,2 sobe,4/6 spratova,,Podno grejanje,130200.0,,,Da
Nis,Gradske lokacije,Pantelej,94.0,3 sobe,3/6 spratova,,Podno grejanje,145700.0,,,Da
Nis,Gradske lokacije,Pantelej,94.0,Garsonjera,3/6 spratova,,Podno grejanje,145700.0,,,Da
Nis,Gradske lokacije,Medijana,94.0,3.5 soba,6/7 spratova,,Centralno grejanje,169200.0,,,Da
Nis,Gradske lokacije,Medijana,75.0,2.5 soba,2/7 spratova,,Centralno grejanje,135000.0,,,Da
Nis,Gradske lokacije,Pantelej,63.0,2.5 soba,1/3 sprata,,Etažno grejanje,95085.0,,,Da
Nis,Gradske lokacije,Medijana,55.0,2 sobe,1/6 spratova,,Centralno grejanje,95000.0,,,Da
Nis,Gradske lokacije,Palilula,44.0,1.5 soba,1. sprat,,Etažno grejanje,70000.0,,,Da
Nis,Gradske lokacije,Medijana,78.0,2.5 soba,2. sprat,,Grejanje na struju,117000.0,,,Da
Nis,Gradske lokacije,Medijana,59.0,2 sobe,5. sprat,,Centralno grejanje,95000.0,,,Da
Nis,Gradske lokacije,Medijana,83.0,4 sobe,10. sprat,,Centralno grejanje,153985.0,Da,,Da
Nis,Gradske lokacije,Pantelej,79.0,3.5 soba,3. sprat,,Etažno grejanje,120000.0,Da,,Da
Nis,Gradske lokacije,Palilula,76.0,2.5 soba,3. sprat,,Centralno grejanje,118000.0,Da,,Da
Nis,Gradske lokacije,Medijana,55.0,2.5 soba,1. sprat,,Centralno grejanje,99000.0,,,Da
Nis,Gradske lokacije,Medijana,73.0,2.5 soba,6. sprat,,Centralno grejanje,124000.0,Da,,Da
Nis,Gradske lokacije,Medijana,86.0,3 sobe,2. sprat,,Grejanje na struju,103200.0,,,
Nis,Gradske lokacije,Pantelej,67.0,2.5 soba,2. sprat,,Etažno grejanje,107000.0,Da,,Da
Nis,Gradske lokacije,Palilula,51.0,2 sobe,Visoko prizemlje,,Grejanje na struju,90000.0,,,Da
Nis,Gradske lokacije,Medijana,72.0,3 sobe,3/9 spratova,,Grejanje na struju,124000.0,Da,,Da
Nis,Gradske lokacije,Medijana,91.0,4 sobe,1/5 spratova,,Centralno grejanje,159000.0,,,Da
Nis,Gradske lokacije,Medijana,60.0,3 sobe,7. sprat,,Grejanje na struju,75000.0,Da,,
Nis,Gradske lokacije,Medijana,72.0,3 sobe,2. sprat,,Grejanje na struju,110000.0,,,Da
Nis,Gradske lokacije,Medijana,53.0,2 sobe,3. sprat,,Grejanje na struju,63000.0,,,Da
Nis,Gradske lokacije,Medijana,65.0,2.5 soba,5/12 spratova,,,93800.0,,,
Nis,Gradske lokacije,Palilula,68.0,2.5 soba,5. sprat,,Etažno grejanje,91000.0,Da,,Da
Nis,Gradske lokacije,Pantelej,73.0,3.5 soba,3. sprat,,Etažno grejanje,123800.0,Da,,Da
Nis,Gradske lokacije,Medijana,32.0,Garsonjera,2. sprat,,Grejanje na struju,62700.0,Da,,Da
Nis,Gradske lokacije,Medijana,53.0,2 sobe,2. sprat,,Grejanje na struju,104490.0,Da,,Da
Nis,Gradske lokacije,Medijana,55.0,2.5 soba,2. sprat,,Grejanje na struju,109590.0,Da,,Da
Nis,Gradske lokacije,Medijana,86.0,3 sobe,2. sprat,,Grejanje na struju,170520.0,Da,,Da
Nis,Gradske lokacije,Medijana,65.0,3 sobe,8/12 spratova,,Centralno grejanje,96000.0,Da,,Da
Nis,Gradske lokacije,Pantelej,113.0,3.5 soba,2/2 sprata,,Etažno grejanje,202680.0,,,Da
Nis,Gradske lokacije,Pantelej,67.0,3 sobe,5/7 spratova,,Etažno grejanje,123600.0,,,Da
Nis,Gradske lokacije,Pantelej,81.0,3 sobe,1/6 spratova,,Etažno grejanje,149000.0,,,Da
Nis,Gradske lokacije,Pantelej,78.0,3 sobe,2/2 sprata,Renovirano,Grejanje na struju,71750.0,,,Da
Nis,Gradske lokacije,Pantelej,110.0,3.5 soba,6/7 spratova,,Etažno grejanje,155000.0,,,
Nis,Gradske lokacije,Medijana,60.0,2.5 soba,2/6 spratova,Renovirano,Grejanje na struju,105500.0,,,Da
Nis,Gradske lokacije,Palilula,50.0,2.5 soba,2/3 sprata,,Grejanje na struju,67000.0,,,Da
Nis,Gradske lokacije,Pantelej,43.0,1.5 soba,1/4 sprata,,Etažno grejanje,73600.0,,,Da
Nis,Gradske lokacije,Pantelej,46.0,1.5 soba,2. sprat,,Etažno grejanje,77500.0,Da,,Da
Nis,Gradske lokacije,Palilula,72.0,3 sobe,5/6 spratova,,,122500.0,Da,,
Nis,Gradske lokacije,Medijana,100.0,4 sobe,2/5 spratova,,Centralno grejanje,165000.0,,,
Nis,Gradske lokacije,Medijana,75.0,3 sobe,1. sprat,,Grejanje na struju,110000.0,,,Da
Nis,Gradske lokacije,Palilula,99.0,4 sobe,5/6 spratova,,,168500.0,,,
Nis,Gradske lokacije,Pantelej,47.0,1.5 soba,4/5 spratova,,,76500.0,,,
Nis,Gradske lokacije,Palilula,63.0,2 sobe,2/4 sprata,,,75600.0,,,
Nis,Gradske lokacije,Medijana,41.0,1.5 soba,10/10 spratova,Renovirano,Grejanje na struju,67000.0,Da,,Da
Nis,Gradske lokacije,Medijana,38.0,1 soba,Prizemlje,,Centralno grejanje,63300.0,,,Da
Nis,Gradske lokacije,Medijana,61.0,2.5 soba,5. sprat,,Grejanje na struju,82000.0,,,Da
Nis,Gradske lokacije,Pantelej,55.0,3 sobe,4/6 spratova,,,76000.0,,,
Nis,Gradske lokacije,Pantelej,44.0,1.5 soba,1/4 sprata,,Centralno grejanje,70400.0,,,Da
Nis,Gradske lokacije,Pantelej,50.0,1.5 soba,2/4 sprata,,Grejanje na struju,90000.0,,,
Nis,Gradske lokacije,Medijana,83.0,3 sobe,9/10 spratova,Renovirano,Centralno grejanje,119000.0,,,
Nis,Gradske lokacije,Medijana,56.0,2 sobe,1/29 spratova,,Grejanje na struju,48000.0,,,
Nis,Gradske lokacije,Medijana,53.0,2 sobe,14/18 spratova,Renovirano,Centralno grejanje,85000.0,Da,,Da
Nis,Gradske lokacije,Palilula,57.0,2 sobe,Prizemlje,,,62500.0,,,Da
Nis,Gradske lokacije,Medijana,76.0,2.5 soba,1. sprat,,Etažno grejanje,153000.0,Da,,Da
Nis,Gradske lokacije,Medijana,64.0,2.5 soba,3/8 spratova,,Centralno grejanje,110000.0,Da,,Da
Nis,Gradske lokacije,Palilula,79.0,3 sobe,2. sprat,Renovirano,Etažno grejanje,123600.0,,,Da
Nis,Gradske lokacije,Medijana,73.0,2.5 soba,2/7 spratova,,Centralno grejanje,98000.0,,,
Nis,Gradske lokacije,Medijana,54.0,2 sobe,3. sprat,,Grejanje na struju,62500.0,,,Da
Nis,Gradske lokacije,Medijana,75.0,3 sobe,10/10 spratova,,Centralno grejanje,121000.0,Da,,Da
Nis,Gradske lokacije,Palilula,64.0,3 sobe,5/6 spratova,,,108999.0,,,
Nis,Gradske lokacije,Medijana,71.0,3 sobe,1. sprat,Renovirano,Centralno grejanje,145000.0,,,
Nis,Gradske lokacije,Medijana,72.0,3 sobe,3/6 spratova,,Centralno grejanje,160000.0,,,Da
Nis,Gradske lokacije,Medijana,51.0,2 sobe,3. sprat,,Centralno grejanje,89000.0,,,Da
Nis,Gradske lokacije,Pantelej,66.0,2.5 soba,5/7 spratova,,,103500.0,,,Da
Nis,Gradske lokacije,Medijana,64.0,2 sobe,3/9 spratova,,Centralno grejanje,98800.0,,,Da
Nis,Gradske lokacije,Medijana,50.0,2 sobe,5/5 spratova,,,87500.0,,,Da
Nis,Gradske lokacije,Medijana,63.0,2.5 soba,8. sprat,Renovirano,,130000.0,Da,,Da
Nis,Gradske lokacije,Medijana,40.0,1.5 soba,2/6 spratova,,Centralno grejanje,74000.0,,,Da
Nis,Gradske lokacije,Palilula,48.0,2 sobe,1. sprat,,Grejanje na struju,58700.0,,,
Nis,Gradske lokacije,Pantelej,65.0,2.5 soba,1. sprat,,Grejanje na struju,93000.0,,,Da
Nis,Gradske lokacije,Pantelej,54.0,2.5 soba,2/3 sprata,Renovirano,,59000.0,,,Da
Nis,Gradske lokacije,Medijana,46.0,1.5 soba,4/7 spratova,,Grejanje na struju,93000.0,Da,,Da
Nis,Gradske lokacije,Medijana,51.0,1.5 soba,1/6 spratova,,Centralno grejanje,79000.0,,,Da
Nis,Gradske lokacije,Medijana,64.0,2.5 soba,3/6 spratova,,Centralno grejanje,128500.0,,,Da
Nis,Gradske lokacije,Pantelej,66.0,2.5 soba,2. sprat,,Etažno grejanje,102300.0,Da,,Da
Nis,Gradske lokacije,Pantelej,60.0,2.5 soba,Prizemlje/4 sprata,,,84000.0,,,Da
Nis,Gradske lokacije,Medijana,35.0,1.5 soba,Prizemlje/7 spratova,Renovirano,Grejanje na struju,54600.0,,,Da
Nis,Gradske lokacije,Medijana,141.0,4 sobe,3/4 sprata,Renovirano,Etažno grejanje,234250.0,,,Da
Nis,Gradske lokacije,Medijana,110.0,2.5 soba,Prizemlje,Renovirano,,105000.0,,,
Nis,Gradske lokacije,Medijana,58.0,2 sobe,5/7 spratova,Renovirano,Centralno grejanje,103000.0,,,Da
Nis,Gradske lokacije,Pantelej,29.0,1 soba,2/7 spratova,,,46400.0,,,Da
Nis,Gradske lokacije,Pantelej,50.0,1.5 soba,7/7 spratova,,Etažno grejanje,78000.0,Da,,
Nis,Gradske lokacije,Medijana,83.0,3 sobe,Visoko prizemlje/12 spratova,,Centralno grejanje,130000.0,,,Da
Nis,Gradske lokacije,Palilula,52.0,2.5 soba,Prizemlje/2 sprata,,,75000.0,,,
Nis,Gradske lokacije,Pantelej,58.0,2 sobe,5/5 spratova,Renovirano,,64000.0,,,Da
Nis,Gradske lokacije,Palilula,87.0,3.5 soba,2/2 sprata,Renovirano,Grejanje na struju,107700.0,,,
Nis,Gradske lokacije,Palilula,92.0,3 sobe,3/4 sprata,,Grejanje na struju,96600.0,,,Da
Nis,Gradske lokacije,Palilula,62.0,1 soba,Nisko prizemlje/2 sprata,Renovirano,Grejanje na struju,72100.0,,,Da
Nis,Gradske lokacije,Palilula,66.0,2 sobe,Prizemlje/2 sprata,,Grejanje na struju,98000.0,,,Da
Nis,Gradske lokacije,Medijana,60.0,2.5 soba,Visoko prizemlje/5 spratova,,,118500.0,,,Da
Nis,Gradske lokacije,Palilula,80.0,3 sobe,3/4 sprata,,Centralno grejanje,94900.0,,,Da
Nis,Gradske lokacije,Medijana,105.0,4 sobe,1/6 spratova,Renovirano,Centralno grejanje,139000.0,,,
Nis,Gradske lokacije,Medijana,70.0,3.5 soba,1/4 sprata,,Etažno grejanje,142000.0,,,Da
Nis,Gradske lokacije,Pantelej,70.0,3 sobe,1/3 sprata,,Etažno grejanje,115500.0,,,Da
Nis,Gradske lokacije,Pantelej,61.0,3 sobe,5/7 spratova,,Grejanje na struju,97728.0,,,Da
Nis,Gradske lokacije,Pantelej,55.0,2.5 soba,Prizemlje,,,73500.0,,,
Nis,Gradske lokacije,Medijana,94.0,3.5 soba,2/4 sprata,,Centralno grejanje,164800.0,,,
Nis,Gradske lokacije,Pantelej,84.0,4 sobe,Prizemlje/2 sprata,,,121500.0,,,
Nis,Gradske lokacije,Medijana,58.0,1.5 soba,4/6 spratova,Renovirano,Etažno grejanje,95000.0,Da,,Da
Nis,Gradske lokacije,Medijana,78.0,2.5 soba,2/29 spratova,Renovirano,Grejanje na struju,117000.0,,,
Nis,Gradske lokacije,Medijana,83.0,3.5 soba,2. sprat,Renovirano,,159000.0,,,Da
Nis,Gradske lokacije,Medijana,37.0,1.5 soba,13/15 spratova,,,65000.0,,,
Nis,Gradske lokacije,Medijana,72.0,2.5 soba,1/15 spratova,,Centralno grejanje,160000.0,Da,,Da
Nis,Gradske lokacije,Medijana,29.0,Garsonjera,8/8 spratova,,Grejanje na struju,60000.0,,,
Nis,Gradske lokacije,Palilula,87.0,3 sobe,1. sprat,Renovirano,Grejanje na struju,103150.0,,,
Nis,Gradske lokacije,Medijana,80.0,3 sobe,7. sprat,,Grejanje na struju,120000.0,,,
Nis,Gradske lokacije,Medijana,90.0,3 sobe,4/8 spratova,,Centralno grejanje,149000.0,,,Da
Nis,Gradske lokacije,Pantelej,44.0,1.5 soba,4/4 sprata,,Etažno grejanje,69755.0,,,Da
Nis,Gradske lokacije,Pantelej,58.0,2.5 soba,4/4 sprata,,Etažno grejanje,86546.0,,,Da
Nis,Gradske lokacije,Pantelej,63.0,2.5 soba,2/4 sprata,,Etažno grejanje,91772.0,,,Da
Nis,Gradske lokacije,Medijana,101.0,3.5 soba,1/2 sprata,,Etažno grejanje,157942.0,,,Da
Nis,Gradske lokacije,Medijana,98.0,3.5 soba,2/2 sprata,,Etažno grejanje,150000.0,,,Da
Nis,Gradske lokacije,Pantelej,38.0,1.5 soba,Prizemlje/4 sprata,,Etažno grejanje,59303.0,,,Da
Nis,Gradske lokacije,Medijana,72.0,3 sobe,2. sprat,,Grejanje na struju,119000.0,,,Da
Nis,Gradske lokacije,Pantelej,63.0,2.5 soba,2. sprat,,Etažno grejanje,78400.0,Da,,Da
Nis,Gradske lokacije,Pantelej,54.0,2.5 soba,Visoko prizemlje,,Etažno grejanje,83480.0,,,Da
Nis,Gradske lokacije,Medijana,100.0,4 sobe,5/7 spratova,,Centralno grejanje,123000.0,,,
Nis,Gradske lokacije,Medijana,66.0,2.5 soba,1. sprat,,Centralno grejanje,140390.0,Da,,Da
Nis,Gradske lokacije,Medijana,71.0,3 sobe,1. sprat,,Centralno grejanje,152160.0,Da,,Da
Nis,Gradske lokacije,Medijana,74.0,3 sobe,8/9 spratova,Renovirano,Etažno grejanje,125000.0,,,
Nis,Gradske lokacije,Medijana,50.0,2 sobe,5/5 spratova,,,87500.0,,,
Nis,Gradske lokacije,Medijana,38.0,1.5 soba,2/7 spratova,,,86600.0,,,Da
Nis,Gradske lokacije,Palilula,83.0,3 sobe,6/15 spratova,Renovirano,Centralno grejanje,125000.0,,,Da
Nis,Gradske lokacije,Palilula,46.0,1.5 soba,4. sprat,,Etažno grejanje,83240.0,Da,,Da
Nis,Gradske lokacije,Palilula,62.0,2.5 soba,3. sprat,,Etažno grejanje,112990.0,Da,,Da
Nis,Gradske lokacije,Palilula,74.0,3.5 soba,4. sprat,,Etažno grejanje,133675.0,Da,,Da
Nis,Gradske lokacije,Palilula,30.0,Garsonjera,1. sprat,,Etažno grejanje,56870.0,Da,,Da
Nis,Gradske lokacije,Palilula,78.0,4 sobe,5/6 spratova,,Centralno grejanje,93000.0,,,Da
Nis,Gradske lokacije,Medijana,70.0,3 sobe,1/4 sprata,,Centralno grejanje,125000.0,,,Da
Nis,Gradske lokacije,Medijana,98.0,4 sobe,6/10 spratova,,Centralno grejanje,155000.0,Ne,,
Nis,Gradske lokacije,Pantelej,57.0,1.5 soba,3. sprat,,Grejanje na struju,76950.0,,,Da
Nis,Gradske lokacije,Palilula,92.0,3.5 soba,3/10 spratova,,Centralno grejanje,150000.0,,,Da
Nis,Gradske lokacije,Medijana,25.0,Garsonjera,3/29 spratova,,,49000.0,,,Da
Nis,Gradske lokacije,Medijana,83.0,3.5 soba,10/11 spratova,,Centralno grejanje,159600.0,Da,,
Nis,Gradske lokacije,Pantelej,50.0,1.5 soba,3/4 sprata,,,65000.0,,,
Nis,Gradske lokacije,Medijana,100.0,4 sobe,4. sprat,,Etažno grejanje,197450.0,Da,,Da
Nis,Gradske lokacije,Pantelej,63.0,2.5 soba,2. sprat,,Etažno grejanje,87770.0,Da,,
Nis,Gradske lokacije,Medijana,57.0,2.5 soba,1/8 spratova,,Centralno grejanje,91200.0,Da,,Da
Nis,Gradske lokacije,Medijana,65.0,3 sobe,3. sprat,,Etažno grejanje,126165.0,Da,,Da
Nis,Gradske lokacije,Medijana,71.0,4 sobe,Prizemlje/5 spratova,,,108500.0,,,
Nis,Gradske lokacije,Medijana,58.0,2 sobe,5/7 spratova,,,98000.0,,,
Nis,Gradske lokacije,Palilula,76.0,3.5 soba,5/7 spratova,,Centralno grejanje,84000.0,,,
Nis,Gradske lokacije,Palilula,50.0,2 sobe,Prizemlje,Renovirano,,57000.0,,,Da
Nis,Gradske lokacije,Pantelej,58.0,3 sobe,3/3 sprata,,Etažno grejanje,78100.0,,,Da
Nis,Gradske lokacije,Medijana,68.0,3.5 soba,2. sprat,,Grejanje na struju,115600.0,,,Da
Nis,Gradske lokacije,Pantelej,60.0,2.5 soba,Prizemlje/4 sprata,,Grejanje na struju,75000.0,,,Da
Nis,Gradske lokacije,Medijana,53.0,2.5 soba,4/4 sprata,,,68000.0,,,Da
Nis,Gradske lokacije,Medijana,42.0,1.5 soba,3/3 sprata,,Podno grejanje,64500.0,,,Da
Nis,Gradske lokacije,Medijana,52.0,2 sobe,1. sprat,,,91200.0,,,
Nis,Gradske lokacije,Medijana,57.0,2.5 soba,1. sprat,,Etažno grejanje,110860.0,Da,,Da
Nis,Gradske lokacije,Pantelej,57.0,2.5 soba,4. sprat,,Etažno grejanje,90560.0,Da,,Da
Nis,Gradske lokacije,Pantelej,47.0,1.5 soba,2. sprat,,Etažno grejanje,73050.0,Da,,Da
Nis,Gradske lokacije,Medijana,54.0,2 sobe,Prizemlje,Renovirano,Etažno grejanje,70000.0,,,Da
Nis,Gradske lokacije,Medijana,39.0,1 soba,1/4 sprata,,Etažno grejanje,97000.0,,,Da
Nis,Gradske lokacije,Pantelej,52.0,2.5 soba,3/7 spratova,,,83200.0,,,Da
Nis,Gradske lokacije,Medijana,60.0,2.5 soba,Visoko prizemlje,,,111000.0,,,Da
Nis,Gradske lokacije,Medijana,54.0,2.5 soba,3/4 sprata,,Etažno grejanje,94500.0,Da,,Da
Nis,Gradske lokacije,Medijana,43.0,1.5 soba,1/8 spratova,,Centralno grejanje,75000.0,Da,,Da
Nis,Gradske lokacije,Palilula,43.0,2.5 soba,Prizemlje/6 spratova,,Grejanje na struju,60200.0,,,Da
Nis,Gradske lokacije,Palilula,51.0,2.5 soba,3/3 sprata,,Etažno grejanje,116000.0,,,Da
Nis,Gradske lokacije,Palilula,37.0,1.5 soba,4/5 spratova,,Centralno grejanje,56500.0,,,
Nis,Gradske lokacije,Medijana,58.0,2.5 soba,5/6 spratova,,,74000.0,,,
Nis,Gradske lokacije,Medijana,80.0,2.5 soba,7/7 spratova,,Centralno grejanje,115000.0,,,
Nis,Gradske lokacije,Medijana,79.0,3 sobe,2/4 sprata,,Centralno grejanje,118000.0,Da,,Da
Nis,Gradske lokacije,Medijana,50.0,1.5 soba,5/5 spratova,,Etažno grejanje,85000.0,,,
Nis,Gradske lokacije,Pantelej,42.0,1.5 soba,2/7 spratova,,,67200.0,,,Da
Nis,Gradske lokacije,Pantelej,61.0,2.5 soba,Prizemlje,,,104670.0,,,Da
Nis,Gradske lokacije,Pantelej,63.0,2.5 soba,Prizemlje/4 sprata,,Grejanje na struju,107400.0,,,Da
Nis,Gradske lokacije,Pantelej,46.0,2.5 soba,Prizemlje,,Grejanje na struju,79800.0,,,Da
Nis,Gradske lokacije,Pantelej,48.0,2.5 soba,Prizemlje,,Grejanje na struju,82350.0,,,Da
Nis,Gradske lokacije,Palilula,90.0,2 sobe,1/2 sprata,,,65000.0,,,
Nis,Gradske lokacije,Pantelej,49.0,1.5 soba,3. sprat,,Etažno grejanje,68000.0,,,Da
Nis,Gradske lokacije,Medijana,55.0,2 sobe,4/6 spratova,Renovirano,Grejanje na struju,83200.0,,,Da
Nis,Gradske lokacije,Pantelej,68.0,3 sobe,8/9 spratova,,Centralno grejanje,92000.0,,,
Nis,Gradske lokacije,Palilula,71.0,2.5 soba,5/7 spratova,,Etažno grejanje,130317.0,,,
Nis,Gradske lokacije,Palilula,86.0,3.5 soba,3/7 spratova,,Etažno grejanje,156090.0,,,
Nis,Gradske lokacije,Medijana,60.0,1.5 soba,1/4 sprata,,Etažno grejanje,118325.0,Da,,Da
Nis,Gradske lokacije,Pantelej,50.0,2 sobe,1. sprat,,Etažno grejanje,72500.0,Da,,Da
Nis,Gradske lokacije,Medijana,83.0,3.5 soba,2. sprat,,Centralno grejanje,164800.0,,,Da
Nis,Gradske lokacije,Medijana,37.0,1.5 soba,9/10 spratova,,Centralno grejanje,57000.0,Da,,Da
Nis,Gradske lokacije,Pantelej,96.0,4 sobe,2/2 sprata,,Etažno grejanje,159000.0,,,Da
Nis,Gradske lokacije,Medijana,54.0,2 sobe,5/5 spratova,,,70000.0,,,Da
Nis,Gradske lokacije,Palilula,76.0,2.5 soba,3/6 spratova,,Centralno grejanje,110000.0,,,Da
Nis,Gradske lokacije,Medijana,73.0,3.5 soba,3/5 spratova,,Etažno grejanje,146000.0,,,Da
Nis,Gradske lokacije,Medijana,66.0,2.5 soba,3/5 spratova,,Etažno grejanje,132000.0,,,Da
Nis,Gradske lokacije,Medijana,49.0,1 soba,3/5 spratova,,Etažno grejanje,98000.0,,,Da
Nis,Gradske lokacije,Medijana,70.0,3 sobe,2/6 spratova,,Etažno grejanje,144958.0,,,
Nis,Gradske lokacije,Palilula,56.0,4 sobe,5/6 spratova,Renovirano,Etažno grejanje,77350.0,,,Da
